mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_mean_40,mel_mean_41,mel_mean_42,mel_mean_43,mel_mean_44,mel_mean_45,mel_mean_46,mel_mean_47,mel_mean_48,mel_mean_49,mel_mean_50,mel_mean_51,mel_mean_52,mel_mean_53,mel_mean_54,mel_mean_55,mel_mean_56,mel_mean_57,mel_mean_58,mel_mean_59,mel_mean_60,mel_mean_61,mel_mean_62,mel_mean_63,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,mel_std_40,mel_std_41,mel_std_42,mel_std_43,mel_std_44,mel_std_45,mel_std_46,mel_std_47,mel_std_48,mel_std_49,mel_std_50,mel_std_51,mel_std_52,mel_std_53,mel_std_54,mel_std_55,mel_std_56,mel_std_57,mel_std_58,mel_std_59,mel_std_60,mel_std_61,mel_std_62,mel_std_63,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,spec_centroid,spec_rolloff,spec_bandwidth,zero_crossing_rate,rms,start,end,time_center,abs_start,abs_end,abs_time_center,label,participant
-19.071226,-17.796156,-16.478819,-20.870754,-31.944878,-33.515705,-34.434025,-39.920815,-43.400314,-45.448856,-45.893063,-44.143063,-41.72187,-46.976685,-49.066147,-47.94134,-48.31516,-49.298683,-51.690414,-51.598347,-51.653576,-52.528107,-53.09929,-53.622726,-53.569324,-53.964886,-54.442375,-54.989582,-55.192665,-55.334663,-55.612823,-55.803944,-55.82537,-55.958553,-56.21064,-56.441486,-56.658386,-56.99443,-57.128464,-57.366444,-57.522594,-57.319725,-57.4401,-57.336975,-57.454834,-57.77091,-57.772892,-57.92499,-57.83695,-57.823357,-57.912937,-57.835392,-57.61868,-57.492695,-57.47336,-57.14994,-56.978905,-56.64135,-56.285374,-55.73635,-55.138874,-54.959232,-55.394474,-58.35867,3.2466075,3.1268435,3.3370454,3.0698907,3.1220064,3.1402936,3.3108857,3.0752852,3.1579936,3.1150305,3.036151,3.0310695,2.9065819,2.5870504,3.022032,3.1233964,3.3454022,3.3659189,2.9530215,3.1145191,3.0249333,3.0402083,3.0054991,2.9563692,2.8552666,2.8699896,2.612914,2.608973,2.4473853,2.5740416,2.3079448,2.3053045,2.2214518,2.2577968,2.3515131,2.1372302,2.1328769,2.024136,1.974687,1.9490265,1.852997,1.8096676,1.7290773,1.7130483,1.643948,1.532601,1.5545808,1.5722814,1.4590693,1.3922801,1.3889394,1.3036153,1.3947543,1.3109224,1.2407073,1.1136303,1.2813267,1.1468127,1.1692758,1.1169647,1.1108663,1.0535991,1.0008099,1.2331715,-406.6379,60.67586,41.31057,22.576103,19.664894,12.635168,11.613865,9.327344,7.8386226,6.4888935,3.6710804,3.2143416,0.31754,3.5626893,3.3720615,3.3330429,3.199678,3.1432476,3.2937775,3.0539222,3.1059108,2.9780633,3.0724838,2.965363,3.0543559,2.9735358,0.16123259,0.18027805,0.2480043,0.462927,0.92570287,0.84819376,0.3811163,0.30433115,0.25096342,0.21550338,0.18275847,0.15913586,0.13139981,0.14145473,0.15425825,0.15588191,0.124580346,0.16617389,0.16479981,0.19253235,0.15843195,0.14927882,0.12755068,0.11986367,1952.6645327253864,6061.321894032772,3055.2392510013597,0.03756820076856149,0.00452746,1170.0,1180.0,1175.0,1226.0,1236.0,1231.0,meditation,P8
-19.348074,-18.051615,-16.203606,-20.541573,-31.69398,-33.656948,-34.401108,-39.9707,-43.610397,-45.486023,-45.813263,-44.258175,-42.1256,-47.12241,-48.801018,-47.811756,-48.287,-49.276764,-51.56306,-51.41191,-51.43895,-52.507996,-52.36975,-53.36487,-53.399357,-53.91199,-54.484455,-54.9015,-54.856365,-55.189625,-55.331696,-55.53402,-55.678318,-55.90509,-56.14724,-56.17358,-56.426506,-56.699413,-56.91829,-57.18933,-57.10657,-57.06231,-57.04574,-56.965164,-57.25444,-57.488613,-57.69344,-57.941982,-57.719475,-57.827507,-57.879368,-57.790005,-57.603844,-57.505886,-57.457737,-57.1368,-56.88529,-56.484055,-56.159634,-55.508076,-55.058983,-54.996628,-55.359303,-58.431698,3.7302442,3.0940542,3.1449518,2.7989073,3.180506,3.2431905,3.5812664,3.0852816,3.2806323,3.176909,3.1104023,3.0878828,2.8778481,2.51035,3.1150804,3.0419302,3.0472014,3.4410517,2.95147,2.9632468,3.026351,2.7696056,2.8774295,2.9788272,2.935861,2.8942876,2.6469376,2.5447772,2.6686542,2.5686164,2.5133414,2.4149678,2.3939953,2.1906824,2.1424737,2.2493372,2.1061828,2.1111,2.082283,1.9369091,1.8876181,1.7455603,1.8197526,1.6651534,1.8564787,1.802105,1.726301,1.653877,1.4723529,1.5352143,1.3427312,1.3666573,1.2982084,1.3434275,1.2513525,1.2660546,1.2565542,1.1779002,1.1317039,1.0834544,1.1205558,1.1238862,1.0527728,1.2962248,-405.7782,60.434925,40.63166,22.651978,19.734089,12.643677,12.050095,9.438767,7.600189,6.5421553,3.3347225,3.1170595,0.24636972,3.9703217,3.3393226,3.6763659,3.263631,3.254571,3.1828253,3.215761,3.1427996,3.0807712,3.2047389,3.1573825,2.9982414,2.9328341,0.1634655,0.17915788,0.25092512,0.48428023,0.9302122,0.81732327,0.33919352,0.2687338,0.22883792,0.20174207,0.17831995,0.15723643,0.14152727,0.14136231,0.15740035,0.15750119,0.13323918,0.17218626,0.15516752,0.19112812,0.16702323,0.16143018,0.14433022,0.12923577,1961.322922157805,6077.1845204647625,3056.4649246315375,0.03639224731728538,0.004547816,1180.0,1190.0,1185.0,1236.0,1246.0,1241.0,meditation,P8
-18.968372,-17.881548,-16.456133,-20.788244,-31.749964,-33.551655,-34.459644,-40.251705,-43.441452,-45.40858,-45.95717,-44.6374,-42.35597,-47.060234,-48.677174,-47.65185,-48.207226,-49.192493,-51.314724,-51.44761,-51.46426,-52.940487,-52.938732,-53.100937,-53.295677,-53.79154,-54.52851,-55.09499,-55.035328,-55.24062,-55.476162,-55.812138,-55.985962,-55.934002,-56.258865,-56.292923,-56.762844,-56.94905,-56.914536,-57.011982,-57.211464,-57.34852,-57.324482,-57.317368,-57.40773,-57.628876,-57.645428,-57.752453,-57.819466,-57.812775,-57.824852,-57.756226,-57.698746,-57.44256,-57.37502,-57.109222,-56.9551,-56.546776,-56.06865,-55.541553,-55.06274,-55.00763,-55.516968,-58.53457,3.5405374,3.0314279,3.1534028,3.068002,2.9488993,3.2598407,3.4332757,3.001749,3.0497768,2.8413193,2.7771904,3.1646583,2.978567,2.6562314,3.1298814,3.149946,3.19586,3.0928364,3.1147153,3.0695856,3.1383135,3.0313363,2.9809597,2.8314264,2.6603527,2.929786,2.6260717,2.6725516,2.5503783,2.498206,2.5153577,2.5808806,2.1903868,2.1153567,2.181762,2.0893004,2.1270864,2.1195664,1.866098,1.9964635,1.8811102,1.8716567,1.8926334,1.9489211,1.6846291,1.6952548,1.6033775,1.5306909,1.4707863,1.5791056,1.3592865,1.4745936,1.3840721,1.294185,1.2860656,1.2704694,1.157579,1.2676816,1.1569966,1.1493806,1.0568717,1.0597836,1.0323883,1.3149195,-406.2497,60.497826,40.993813,22.525074,19.537367,12.867328,12.053554,9.683332,7.758099,6.6524663,3.527781,3.0575724,-0.13962807,4.1759715,3.0705667,3.1847942,3.176815,3.2699964,3.0351908,3.1755536,2.971615,3.0195599,2.9157457,3.051971,3.105445,2.8804295,0.15940863,0.17435905,0.2402167,0.44727355,0.9149727,0.84283435,0.38056633,0.2980738,0.24952179,0.21692525,0.18239993,0.1574986,0.13128796,0.13449152,0.14702624,0.15394287,0.14196965,0.16882998,0.15452765,0.20673728,0.18065108,0.16971327,0.12999707,0.11882504,1959.98233519349,6084.104122861079,3057.367205649286,0.035374900304524365,0.0045260964,1190.0,1200.0,1195.0,1246.0,1256.0,1251.0,meditation,P8
-19.284325,-18.211761,-16.132301,-20.498709,-31.872658,-33.18412,-34.202503,-39.818027,-43.09555,-44.638744,-45.25805,-44.00639,-41.229824,-46.28387,-48.302387,-47.18626,-47.655552,-48.53349,-51.157986,-51.620186,-51.538574,-52.440083,-52.31134,-52.83422,-53.28657,-53.588234,-53.9956,-54.675545,-54.882393,-55.188046,-55.43214,-55.298115,-55.56028,-55.879116,-56.0884,-56.13301,-56.41568,-56.742558,-56.96665,-56.974262,-57.139904,-57.073006,-57.416187,-57.31328,-57.323368,-57.584034,-57.650463,-57.74675,-57.616364,-57.725723,-57.786972,-57.756798,-57.70975,-57.327282,-57.32764,-56.95256,-56.833797,-56.38553,-55.964478,-55.33429,-55.015434,-54.94497,-55.348022,-58.43395,3.410638,3.352019,3.0198503,2.9764547,3.0176396,3.0992541,3.4931204,3.006696,3.4582098,3.2174969,3.1517117,3.2103937,2.8205528,2.8924108,3.5699828,3.198195,3.3126755,3.3813715,3.0087984,3.2350616,3.1110144,2.9293697,3.0217204,2.9889832,3.0100129,2.9829917,2.8371046,2.8092425,2.9037607,2.8019915,2.3507032,2.4558513,2.420289,2.5644567,2.288375,2.3281925,2.1444361,2.1514254,2.0549355,1.919432,1.9556308,2.0119987,1.8937044,1.932901,1.778308,1.730975,1.6465881,1.6676681,1.6838869,1.5837129,1.4403887,1.4853873,1.5106244,1.4420521,1.5011222,1.3668848,1.3188517,1.3478563,1.3650854,1.3790576,1.1692057,1.2186042,1.1576258,1.4129436,-404.51425,61.3914,40.925423,21.917835,19.103104,12.145916,11.293,9.248646,7.59486,6.7216973,3.7057986,3.307825,-0.20675378,5.827753,3.683878,4.06683,3.3735511,3.6275656,3.395439,3.3506162,3.188314,3.0461183,2.917756,3.001013,3.0672355,3.0374088,0.14306957,0.15467522,0.21588533,0.44694296,0.9393861,0.84345984,0.35776827,0.27941045,0.2343168,0.19526288,0.16422057,0.14452176,0.113652326,0.11130398,0.12687665,0.13467261,0.1100101,0.16393583,0.15602934,0.18734673,0.15679653,0.14065644,0.12199484,0.113027625,1973.3691577279303,6106.161916781468,3059.1365285141205,0.036606366009280744,0.00452234,1200.0,1210.0,1205.0,1256.0,1266.0,1261.0,meditation,P8
-18.691872,-17.871193,-16.442022,-20.813152,-31.826277,-33.986603,-34.88047,-40.23925,-43.473503,-45.447655,-46.13809,-44.73701,-41.64444,-46.650406,-48.556545,-47.70336,-48.234417,-49.070435,-51.46055,-51.681366,-51.453728,-52.429413,-52.603138,-53.12566,-53.53969,-54.031605,-54.774273,-55.0176,-55.027122,-55.428608,-55.375896,-55.39947,-55.818012,-56.131798,-56.084568,-56.25584,-56.548626,-56.80823,-57.014164,-57.015198,-57.15989,-57.334187,-57.61271,-57.389072,-57.42579,-57.682987,-57.685383,-57.794918,-57.810677,-57.82819,-57.980907,-57.8707,-57.59083,-57.509106,-57.446327,-57.180656,-56.939476,-56.638454,-56.198784,-55.66046,-55.14721,-55.043797,-55.39474,-58.450825,3.7021954,3.3638039,3.0547569,2.8881838,2.901356,3.2524657,3.525103,3.1654332,3.1075733,3.185037,3.0514598,3.0003867,2.7497957,2.4497845,3.1130328,3.1537108,3.455195,3.1442213,2.9066749,3.149204,3.0401568,2.9496357,2.7752874,2.8970392,2.7008886,2.852569,2.6803765,2.6600277,2.4092782,2.4172695,2.438901,2.3147094,2.2955027,2.2333915,2.1683035,2.2554705,2.1250973,1.9996486,1.9078983,1.8392988,1.8893299,1.8512112,1.830772,1.7750863,1.7017862,1.612472,1.641694,1.4960747,1.4763297,1.4394912,1.3982259,1.3388536,1.3056407,1.283997,1.2005236,1.2376218,1.1603287,1.1191566,1.08104,1.0851847,1.0662949,1.0323889,1.0710979,1.3149034,-406.2759,60.638332,40.80136,22.374043,19.531464,12.602425,11.982249,9.941354,8.1539545,6.717836,3.8552244,3.4390256,0.30079865,3.4510531,3.3459868,3.3695986,3.2274873,3.1993084,3.047906,2.9465332,2.9977522,3.1408951,2.960247,2.9526484,3.0435736,3.118743,0.16368352,0.18343993,0.25018916,0.47311553,0.93962395,0.84644496,0.37847093,0.30851647,0.25553784,0.21853212,0.18723007,0.16235138,0.124406576,0.13328183,0.15408427,0.15136701,0.1092229,0.15799081,0.1699554,0.21174733,0.17038025,0.1536221,0.12635519,0.11715429,1947.7853776688985,6037.7902497824825,3051.553577151078,0.03567058802204176,0.0045938734,1210.0,1220.0,1215.0,1266.0,1276.0,1271.0,meditation,P8
-19.533192,-17.957706,-16.054316,-20.422503,-31.678215,-33.54354,-34.35088,-40.092716,-43.51103,-45.369038,-46.194202,-44.446655,-41.317497,-46.64304,-48.821438,-47.803093,-48.108788,-48.95569,-51.36232,-51.593563,-51.38469,-52.36629,-52.82425,-53.1888,-53.19754,-53.948032,-54.60722,-55.092583,-55.11287,-55.356827,-55.630302,-55.430355,-55.70742,-56.07555,-56.452633,-56.166626,-56.470615,-57.064484,-57.098663,-57.111168,-57.306664,-57.442513,-57.41896,-57.474224,-57.660656,-57.682964,-57.411747,-57.74215,-57.7915,-57.845356,-57.822323,-57.74483,-57.67284,-57.466667,-57.43014,-57.01984,-56.887825,-56.694317,-56.236008,-55.583282,-55.14015,-55.013184,-55.436905,-58.48537,3.7473087,3.2924128,2.9189396,2.7805007,3.0416052,3.3428411,3.632468,2.94766,3.309955,2.9671974,2.9577749,2.949519,2.6450393,2.5661786,3.2151928,3.3882911,3.3372915,3.0695813,2.9119961,2.9196424,2.9346097,3.0467777,3.0097558,2.7792954,2.5261188,2.874748,2.6567936,2.5968866,2.5676157,2.5162077,2.2873106,2.1902618,2.1515324,2.367182,2.3269577,2.183361,2.1505256,1.9362792,2.0450363,1.9505621,1.8615689,1.8987274,1.7641935,1.7976558,1.7048802,1.6111878,1.597729,1.5632739,1.5775753,1.4662014,1.3757406,1.314316,1.2618794,1.2825037,1.2733223,1.1868111,1.2093884,1.2386447,1.1346554,1.1670736,1.0695167,1.0892745,1.1315303,1.3684653,-406.05707,60.888325,41.10024,22.313396,19.347452,12.727104,11.787477,9.661732,7.8962655,6.387463,3.5566652,3.2138832,-0.051888116,3.7944434,3.4120603,3.1836371,3.1155457,3.0089056,3.1688528,2.9712214,2.8752437,2.9219596,3.1014185,3.0253468,2.9548824,3.0754328,0.14501889,0.16562842,0.23508914,0.45899856,0.9328963,0.83657724,0.3613418,0.28646946,0.24079275,0.20996413,0.17198691,0.14357609,0.12207703,0.12327232,0.14122681,0.15190674,0.12310715,0.16480982,0.17236973,0.22204822,0.18604074,0.16971305,0.1300308,0.11348346,1951.664822903436,6054.627116263051,3052.7757159239277,0.035225357091067284,0.004571638,1220.0,1230.0,1225.0,1276.0,1286.0,1281.0,meditation,P8
-19.221981,-17.857683,-16.25582,-20.547438,-31.416307,-33.39331,-34.34649,-40.221428,-43.291225,-45.125217,-45.862286,-44.248425,-41.802616,-47.34499,-49.15856,-47.92788,-48.369087,-48.922882,-51.074417,-51.45126,-51.164543,-51.98713,-52.601746,-52.822777,-53.092674,-53.415348,-54.025875,-54.74998,-54.817265,-55.0272,-55.455807,-55.573574,-55.72418,-55.587265,-55.62093,-55.808903,-56.162457,-56.775665,-56.830666,-56.819622,-57.164886,-57.452908,-57.49372,-57.28221,-57.439728,-57.695312,-57.564648,-57.663315,-57.70096,-57.671684,-57.831993,-57.849865,-57.692017,-57.479244,-57.317856,-57.208866,-57.021927,-56.678772,-56.20443,-55.52847,-54.93246,-54.82574,-55.360897,-58.401882,3.7553012,3.3972356,3.0118377,2.6675436,3.2220676,3.179661,3.5139709,3.0480366,3.4553347,2.9445047,3.097328,3.1730819,2.8353431,2.6078782,3.2594862,3.1824455,3.2150865,3.0338123,3.097862,3.1744068,3.2355971,3.2584631,2.9195411,2.7964993,2.8198946,2.761076,2.6439095,2.6211956,2.6588657,2.6148417,2.5124788,2.4636588,2.3347082,2.52589,2.5357354,2.3779259,2.1908877,2.1126294,2.0001073,1.9696764,2.0338478,1.9146631,1.9275723,1.7204849,1.6782745,1.6227846,1.6277511,1.5422924,1.4928039,1.4687381,1.3684971,1.4755137,1.3149235,1.2924017,1.2366333,1.2626323,1.2399273,1.1615032,1.1010395,1.1677948,1.068877,0.98567474,1.0125477,1.3007809,-405.17084,60.868626,40.304817,22.269468,20.078814,12.968818,12.050732,9.542566,7.529579,5.769878,3.5961,3.417082,-0.05034235,4.833402,3.3565927,3.9637601,3.492505,3.0763328,2.890543,3.1116748,3.1997194,2.9671106,3.2133613,2.9884648,2.9702682,3.00517,0.16501115,0.17080973,0.22355291,0.41060725,0.90593004,0.8671592,0.39817965,0.2922834,0.24824765,0.21308032,0.18889016,0.16543907,0.1439332,0.13827975,0.14758763,0.15910044,0.14012004,0.15594886,0.15069571,0.20636263,0.17788103,0.15811965,0.13929737,0.13465932,1957.1025727449262,6047.132962043213,3053.1988271432874,0.03765656721287703,0.004563139,1230.0,1240.0,1235.0,1286.0,1296.0,1291.0,meditation,P8
-19.510084,-18.3878,-16.280115,-20.534172,-31.561563,-32.76341,-33.86449,-40.11675,-43.442764,-45.30018,-46.015434,-44.214645,-41.909584,-47.26807,-48.809917,-47.76296,-48.424984,-49.211708,-51.38857,-51.627636,-51.35561,-52.371597,-52.906883,-53.42868,-53.466293,-54.051018,-54.47416,-55.08359,-55.25506,-55.543716,-55.661507,-55.634617,-55.936943,-55.89199,-56.035343,-56.294746,-56.612827,-56.907066,-56.939873,-57.084312,-57.23421,-57.358753,-57.46633,-57.43478,-57.426,-57.85564,-57.647205,-57.819695,-57.842247,-57.847076,-57.960567,-57.77663,-57.733612,-57.528004,-57.487293,-57.217674,-57.091064,-56.73009,-56.305656,-55.65733,-55.11947,-55.057114,-55.513744,-58.480488,3.4582236,3.2598045,3.1457787,2.7817714,3.131568,3.1174822,3.5215745,3.0750873,3.1879094,2.972756,2.9268517,2.9960632,2.900257,2.4254234,3.1237462,3.0710955,3.0868244,3.2064416,2.8677,3.1973116,3.057581,3.1227608,2.9608529,2.8472095,2.6528134,2.8855917,2.7028618,2.616206,2.4899168,2.3232617,2.49042,2.3510728,2.234835,2.3380184,2.2192717,2.2679276,2.156414,2.101198,1.9395014,1.9178853,1.9478655,1.926944,1.7538861,1.6051669,1.5801109,1.6057727,1.5806885,1.5556753,1.5474437,1.4582782,1.337092,1.2425367,1.3625072,1.2228948,1.2390587,1.1504002,1.110644,1.2294991,1.2486185,1.0137765,1.0890528,1.1296271,1.0538287,1.2967092,-406.36514,60.956722,41.132137,22.717464,19.584362,12.513148,11.781913,9.463893,7.4541764,5.858522,3.2192712,2.8628924,-0.19886465,3.3579218,3.164343,3.2403774,3.2521658,3.0408945,3.037389,3.236368,3.0889962,2.8841217,3.1248875,3.1032822,3.12366,3.0290172,0.16017999,0.17966396,0.25604734,0.5129484,0.9542711,0.7998822,0.32869452,0.2745567,0.22615609,0.20122093,0.17660686,0.15394127,0.14820611,0.15189557,0.16718367,0.15256733,0.1026543,0.17970814,0.16790606,0.20733033,0.1678692,0.15935574,0.1461825,0.13920642,1954.0179434900783,6050.880039153132,3052.1750842151237,0.03513925645301624,0.004497284,1240.0,1250.0,1245.0,1296.0,1306.0,1301.0,meditation,P8
-19.428637,-18.101067,-16.187805,-20.617336,-31.776306,-33.468266,-34.37341,-40.141594,-43.728493,-45.602703,-46.046383,-44.14948,-41.78526,-47.174267,-49.0898,-47.80065,-48.39342,-49.137253,-51.39496,-51.82999,-51.752285,-52.83005,-53.1177,-53.2153,-53.380238,-54.2187,-54.707417,-55.11104,-55.397514,-55.301876,-55.908443,-55.9445,-55.910137,-56.129696,-56.301308,-56.47929,-56.660862,-57.03949,-57.303654,-57.262302,-57.442875,-57.35273,-57.585976,-57.503498,-57.62699,-57.74963,-57.673813,-57.938633,-57.799812,-57.994083,-58.019333,-57.93754,-57.900623,-57.634808,-57.537106,-57.213547,-57.003563,-56.69369,-56.198082,-55.705364,-55.15037,-54.99875,-55.462727,-58.66679,3.519762,3.0451376,3.1352293,2.6772878,3.1885233,3.3689082,3.5289717,2.94106,3.186543,2.9030206,3.0011158,3.010288,2.8996816,2.5773687,3.1633143,3.140072,3.077717,3.065506,2.9332328,3.0306976,3.0295103,2.954591,2.7443964,2.7242436,2.667992,2.8464186,2.7578132,2.6085913,2.6226335,2.347853,2.4382339,2.377451,2.2749822,2.163732,2.2107782,2.0997214,2.129311,2.0476258,1.993858,2.0080748,1.9081836,1.833021,1.9570577,1.6890205,1.7641592,1.6340265,1.5686405,1.6150566,1.4949666,1.4273046,1.3440822,1.3354329,1.3720582,1.2817438,1.2625611,1.2653627,1.1640891,1.182618,1.1087383,1.1507626,1.1654382,1.0088114,1.1333647,1.294936,-407.12363,60.76376,41.361923,22.562119,19.554945,12.604014,11.871588,9.511043,7.769201,6.4713025,3.4985116,3.2618523,-0.16838382,3.560928,3.2123895,3.3655298,3.0613244,2.9584801,2.7771685,3.1318767,3.054322,3.0862195,2.9926395,2.960681,2.9530256,3.0633307,0.1503617,0.1668605,0.24227422,0.47939384,0.94176006,0.82671547,0.33284977,0.26332718,0.2214852,0.19527069,0.17498113,0.15356366,0.11993403,0.1160301,0.13681218,0.1430704,0.10770028,0.1692458,0.15386838,0.18351433,0.1487781,0.14050461,0.12626131,0.118437335,1948.693684131761,6052.328908968968,3052.9542019936,0.03650893633990719,0.0045132907,1250.0,1260.0,1255.0,1306.0,1316.0,1311.0,meditation,P8
-19.279924,-17.93854,-15.731116,-20.140114,-31.553072,-33.391983,-34.33083,-39.983932,-43.66191,-45.297062,-45.866707,-44.457943,-41.90719,-47.31602,-49.359848,-47.757088,-48.25494,-48.62344,-51.04293,-51.6194,-51.084923,-52.287766,-52.744434,-53.342144,-53.26666,-53.593513,-54.054253,-54.912407,-55.51124,-55.725357,-55.527832,-55.530342,-55.772224,-55.793495,-56.013813,-56.092636,-56.209435,-56.681274,-56.99672,-57.006416,-57.182343,-57.355186,-57.372677,-57.178925,-57.394432,-57.615902,-57.51832,-57.8261,-57.70815,-57.81424,-57.799408,-57.780388,-57.54642,-57.359043,-57.334457,-57.073746,-56.857346,-56.573593,-56.277157,-55.602833,-54.957077,-54.810757,-55.328094,-58.48878,3.9698708,3.292469,3.0258038,2.6899953,2.953892,2.91321,3.4589753,2.9141989,3.1951907,3.2329688,3.1268024,3.2427247,2.8473258,2.521327,3.3524392,3.2645962,3.2702684,3.1576762,2.9039495,3.2031965,2.934817,3.221429,3.1401644,2.7954452,2.8495648,2.8626096,2.9056582,2.589664,2.5177205,2.5834103,2.37193,2.4384227,2.3126335,2.5948472,2.549999,2.607796,2.0769894,1.9893423,2.0336165,2.005895,1.9049585,1.9142249,1.7615409,1.8401061,1.7680619,1.742368,1.8032726,1.6135143,1.6178544,1.510652,1.4139985,1.4461639,1.3740214,1.4678807,1.4017203,1.2832004,1.3599418,1.3812037,1.2950903,1.1673784,1.1168933,1.1312592,1.2687536,1.4382514,-405.55203,60.74305,40.987164,22.621174,19.763145,12.917191,12.303797,9.969694,7.6238,5.9478636,3.3839538,3.1666005,-0.07733201,4.998609,3.3999155,3.4856985,3.187549,3.1880252,2.9735909,3.1910682,3.2210603,3.0922315,3.1682427,2.994219,3.3851614,3.1270113,0.15135582,0.16720851,0.24061003,0.48966554,0.95107055,0.8021241,0.3185352,0.2562569,0.22057725,0.19531533,0.16733152,0.14703937,0.13374157,0.13383906,0.14546986,0.14212854,0.10560982,0.1779644,0.15693074,0.18663773,0.15692294,0.15366395,0.13438807,0.12632729,1937.6119215197807,5994.7238435324825,3042.7052259169104,0.03469062681264501,0.004719908,1260.0,1270.0,1265.0,1316.0,1326.0,1321.0,meditation,P8
-18.581503,-17.900906,-16.43289,-20.874569,-31.737627,-33.66773,-34.51321,-40.157482,-43.410896,-45.423492,-45.60356,-44.367775,-41.97844,-47.109085,-48.70502,-47.62862,-47.976707,-49.005013,-51.032074,-51.440746,-51.240818,-52.30982,-52.801254,-53.363564,-53.356705,-53.9644,-54.525192,-54.92106,-55.283134,-55.33569,-55.272007,-55.741215,-55.895466,-55.65036,-55.947224,-55.97107,-56.26685,-56.71875,-56.95184,-56.936665,-56.99129,-57.282936,-57.334396,-57.329323,-57.276985,-57.531376,-57.600937,-57.833824,-57.82132,-57.788754,-57.891876,-57.88891,-57.613064,-57.422894,-57.271797,-57.097485,-56.91185,-56.618732,-56.1228,-55.603928,-55.057976,-54.86483,-55.430443,-58.437317,4.1028686,3.2584405,3.1825707,2.9162037,2.8990955,3.421163,3.5440845,3.118029,2.9893584,3.0307803,2.8296566,3.1534872,2.9950547,2.7014768,3.2882915,3.3714151,3.0915015,3.3416286,3.1839745,3.0720894,3.0496423,3.3563032,3.117687,3.02854,3.0810635,2.8647597,2.7716134,2.7172327,2.8071918,2.6359737,2.6130924,2.4839108,2.4482453,2.4075706,2.431915,2.4672453,2.5255468,2.1441898,2.1167045,2.0498874,1.9102913,1.9314067,1.8286741,1.6841891,1.6813538,1.721611,1.5515531,1.556113,1.4875259,1.390026,1.3968849,1.2985426,1.3338509,1.31956,1.2194093,1.2854228,1.2896777,1.231043,1.1229306,1.0590775,1.1228433,1.1253344,1.07352,1.3224007,-405.62814,60.687855,40.758747,22.530672,19.540236,12.414612,12.066434,10.063765,7.926607,6.4155726,3.533498,3.3357592,0.2452582,4.960548,3.585415,4.1178994,3.239413,3.0454643,3.119825,3.1073256,2.9720778,3.0458882,2.9599304,3.128055,3.174403,3.21488,0.1802754,0.18941702,0.25393683,0.48037553,0.9373149,0.8134478,0.3624027,0.31385237,0.27945113,0.24960648,0.21118642,0.18302299,0.14852583,0.13118502,0.1334199,0.14427432,0.1235899,0.17093717,0.17151035,0.21452168,0.20191002,0.20239572,0.17126332,0.14986226,1933.7488164873369,5976.313204665748,3039.9411530840653,0.03556296222447796,0.0046954243,1270.0,1280.0,1275.0,1326.0,1336.0,1331.0,meditation,P8
